date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,total_boosters,total_boosters_per_hundred
2022-05-01,AL,6283019.0,9700140.0,3075228.0,51.11,128.14,2506023.0,62.72,197.83,4638.0,3219.0,657.0,0.648,867791.0,17.7
2022-05-02,AL,6284138.0,9700140.0,3075480.0,51.11,128.16,2506225.0,62.72,197.83,1119.0,2861.0,583.0,0.648,868460.0,17.71
2022-05-03,AL,6284287.0,9706540.0,3075618.0,51.12,128.17,2506330.0,62.73,197.96,149.0,2869.0,585.0,0.647,868367.0,17.71
2022-05-04,AL,6287098.0,9713640.0,3076115.0,51.13,128.22,2506812.0,62.74,198.11,2811.0,2934.0,598.0,0.647,870236.0,17.75
2022-05-05,AL,6290805.0,9719840.0,3076727.0,51.14,128.3,2507427.0,62.75,198.24,3707.0,2883.0,588.0,0.647,872749.0,17.8
2022-05-06,AL,6294411.0,9733340.0,3077279.0,51.15,128.37,2508027.0,62.76,198.51,3606.0,2817.0,575.0,0.647,875230.0,17.85
2022-05-07,AL,6294474.0,9740540.0,3077377.0,51.15,128.38,2508078.0,62.76,198.66,63.0,2299.0,469.0,0.646,875146.0,17.85
2022-05-08,AL,6294545.0,9741240.0,3077440.0,51.15,128.38,2508105.0,62.76,198.67,71.0,1647.0,336.0,0.646,875131.0,17.85
2022-05-09,AL,6294545.0,9741240.0,3077478.0,51.15,128.38,2508122.0,62.76,198.67,0.0,1487.0,303.0,0.646,875078.0,17.85
2022-05-10,AL,6303249.0,9746940.0,3078789.0,51.18,128.55,2509666.0,62.79,198.79,8704.0,2709.0,552.0,0.647,880972.0,17.97
2022-05-13,AL,6313176.0,9785840.0,3080476.0,51.22,128.76,2511297.0,62.83,199.58,3843.0,2681.0,547.0,0.645,887656.0,18.1
2022-05-14,AL,6316916.0,9795840.0,3081121.0,51.23,128.83,2511897.0,62.84,199.79,3740.0,3206.0,654.0,0.645,890172.0,18.15
2022-05-15,AL,6317012.0,9795840.0,3081198.0,51.23,128.83,2511927.0,62.84,199.79,96.0,3210.0,655.0,0.645,890165.0,18.15
2022-05-16,AL,6322387.0,9798840.0,3081952.0,51.25,128.94,2512778.0,62.86,199.85,5375.0,3977.0,811.0,0.645,893958.0,18.23
2022-05-17,AL,6323495.0,9802940.0,3082225.0,51.25,128.97,2513048.0,62.86,199.93,1108.0,2892.0,590.0,0.645,894529.0,18.24
2022-05-18,AL,6326499.0,9808740.0,3082744.0,51.26,129.03,2513558.0,62.87,200.05,3004.0,2887.0,589.0,0.645,896535.0,18.28
2022-05-19,AL,6330112.0,9818740.0,3083317.0,51.28,129.1,2514114.0,62.88,200.25,3613.0,2968.0,605.0,0.645,899032.0,18.34
2022-05-20,AL,6333576.0,9837240.0,3083907.0,51.29,129.17,2514690.0,62.9,200.63,3464.0,2914.0,594.0,0.644,901348.0,18.38
2022-05-21,AL,6337244.0,9848640.0,3084514.0,51.3,129.25,2515325.0,62.91,200.86,3668.0,2904.0,592.0,0.643,903798.0,18.43
2022-05-22,AL,6340733.0,9849240.0,3085081.0,51.31,129.32,2515884.0,62.92,200.87,3489.0,3389.0,691.0,0.644,906192.0,18.48
2022-05-23,AL,6343067.0,9849240.0,3085443.0,51.32,129.37,2516275.0,62.93,200.87,2334.0,2954.0,602.0,0.644,907780.0,18.51
2022-05-24,AL,6344526.0,9859540.0,3085814.0,51.33,129.4,2516586.0,62.93,201.08,1459.0,3004.0,613.0,0.643,908560.0,18.53
2022-05-25,AL,6347722.0,9867440.0,3086347.0,51.34,129.46,2517102.0,62.95,201.25,3196.0,3032.0,618.0,0.643,910740.0,18.57
2022-05-26,AL,6351550.0,9886440.0,3087026.0,51.35,129.54,2517736.0,62.96,201.63,3828.0,3063.0,625.0,0.642,913279.0,18.63
2022-05-27,AL,6355750.0,9905440.0,3087738.0,51.36,129.62,2518459.0,62.97,202.02,4200.0,3168.0,646.0,0.642,916067.0,18.68
2022-06-01,AL,6366132.0,9920240.0,3089636.0,51.4,129.84,2520369.0,63.01,202.32,4209.0,2630.0,536.0,0.642,922694.0,18.82
2022-06-02,AL,6368601.0,9932040.0,3090117.0,51.41,129.89,2520854.0,63.02,202.56,2469.0,2436.0,497.0,0.641,924230.0,18.85
2022-06-03,AL,6372174.0,9940140.0,3090756.0,51.42,129.96,2521450.0,63.04,202.73,3573.0,2346.0,478.0,0.641,926587.0,18.9
2022-06-04,AL,6375537.0,9952640.0,3091311.0,51.44,130.03,2522039.0,63.05,202.98,3363.0,2606.0,531.0,0.641,928834.0,18.94
2022-06-05,AL,6378479.0,9952640.0,3091761.0,51.45,130.09,2522541.0,63.06,202.98,2942.0,2806.0,572.0,0.641,930851.0,18.98
2022-06-06,AL,6380381.0,9952640.0,3092171.0,51.45,130.13,2522903.0,63.06,202.98,1902.0,2857.0,583.0,0.641,931988.0,19.01
2022-06-07,AL,6380381.0,9955340.0,3092299.0,51.46,130.13,2522958.0,63.07,203.04,0.0,2637.0,538.0,0.641,931807.0,19.0
2022-06-08,AL,6385776.0,9968540.0,3093256.0,51.48,130.24,2523997.0,63.09,203.31,5395.0,2806.0,572.0,0.641,935242.0,19.07
2022-06-09,AL,6386398.0,9986140.0,3093398.0,51.48,130.25,2524132.0,63.09,203.67,622.0,2542.0,518.0,0.64,935595.0,19.08
2022-06-10,AL,6389171.0,9999740.0,3093883.0,51.49,130.31,2524597.0,63.1,203.94,2773.0,2428.0,495.0,0.639,937434.0,19.12
2022-06-11,AL,6392510.0,10012240.0,3094436.0,51.5,130.37,2525184.0,63.11,204.2,3339.0,2425.0,495.0,0.638,939654.0,19.16
2022-06-12,AL,6395423.0,10012240.0,3094954.0,51.51,130.43,2525635.0,63.12,204.2,2913.0,2421.0,494.0,0.639,941614.0,19.2
2022-06-13,AL,6397137.0,10012240.0,3095262.0,51.52,130.47,2525947.0,63.13,204.2,1714.0,2394.0,488.0,0.639,942714.0,19.23
2022-06-14,AL,6398110.0,10017140.0,3095467.0,51.52,130.49,2526178.0,63.13,204.3,973.0,2533.0,517.0,0.639,943255.0,19.24
2022-06-15,AL,6400265.0,10027340.0,3095891.0,51.53,130.53,2526582.0,63.14,204.51,2155.0,2070.0,422.0,0.638,944602.0,19.27
2022-06-16,AL,6402751.0,10035640.0,3096313.0,51.54,130.58,2527041.0,63.15,204.68,2486.0,2336.0,476.0,0.638,946215.0,19.3
2021-08-27,AK,724964.0,927345.0,393512.0,47.01,99.1,343905.0,53.79,126.77,1622.0,1352.0,1848.0,0.782,16084.0,2.2
2021-08-28,AK,726501.0,929945.0,394238.0,47.07,99.31,344325.0,53.89,127.12,1537.0,1359.0,1858.0,0.781,16546.0,2.26
2021-08-29,AK,726856.0,930085.0,394485.0,47.09,99.36,344466.0,53.92,127.14,355.0,1386.0,1895.0,0.781,16529.0,2.26
2021-08-30,AK,729517.0,930085.0,396069.0,47.17,99.72,345090.0,54.14,127.14,2661.0,1760.0,2406.0,0.784,17098.0,2.34
2021-08-31,AK,730407.0,933585.0,396543.0,47.21,99.84,345364.0,54.21,127.62,890.0,1486.0,2031.0,0.782,17246.0,2.36
2021-09-01,AK,731751.0,957905.0,397332.0,47.27,100.03,345826.0,54.31,130.94,1344.0,1449.0,1981.0,0.764,17434.0,2.38
2021-09-02,AK,733429.0,963195.0,398263.0,47.35,100.26,346399.0,54.44,131.67,1678.0,1441.0,1970.0,0.761,17701.0,2.42
2021-09-03,AK,735293.0,974085.0,399260.0,47.44,100.51,347081.0,54.58,133.15,1864.0,1476.0,2018.0,0.755,18010.0,2.46
2021-09-04,AK,736809.0,981175.0,400061.0,47.52,100.72,347597.0,54.69,134.12,1516.0,1473.0,2014.0,0.751,18281.0,2.5
2021-09-08,AK,747554.0,984485.0,403628.0,48.02,102.19,351314.0,55.17,134.58,399.0,2258.0,3087.0,0.759,22477.0,3.07
2021-09-09,AK,749630.0,985855.0,405012.0,48.09,102.47,351799.0,55.36,134.76,2076.0,2314.0,3163.0,0.76,22788.0,3.12
2021-09-10,AK,752270.0,988195.0,406535.0,48.2,102.83,352639.0,55.57,135.08,2640.0,2425.0,3315.0,0.761,23246.0,3.18
2021-09-11,AK,754346.0,993155.0,407729.0,48.29,103.12,353278.0,55.74,135.76,2076.0,2505.0,3424.0,0.76,23629.0,3.23
2021-09-12,AK,754497.0,994325.0,407843.0,48.3,103.14,353332.0,55.75,135.92,151.0,2034.0,2780.0,0.759,23635.0,3.23
2021-09-13,AK,757384.0,994325.0,409122.0,48.43,103.53,354301.0,55.93,135.92,2887.0,1954.0,2671.0,0.762,24398.0,3.34
2021-09-14,AK,758318.0,996695.0,409742.0,48.48,103.66,354618.0,56.01,136.25,934.0,1595.0,2180.0,0.761,24416.0,3.34
2021-09-15,AK,759522.0,1006435.0,410256.0,48.54,103.82,355111.0,56.08,137.58,1204.0,1710.0,2338.0,0.755,24660.0,3.37
2021-09-16,AK,761075.0,1015365.0,411055.0,48.62,104.04,355707.0,56.19,138.8,1553.0,1635.0,2235.0,0.75,24947.0,3.41
2021-09-17,AK,763376.0,1024575.0,411978.0,48.77,104.35,356784.0,56.32,140.06,2301.0,1587.0,2169.0,0.745,25340.0,3.46
2021-09-18,AK,765238.0,1025415.0,412682.0,48.91,104.61,357820.0,56.41,140.17,1862.0,1556.0,2127.0,0.746,25628.0,3.5
2021-09-19,AK,767649.0,1025415.0,413503.0,49.09,104.94,359102.0,56.52,140.17,2411.0,1879.0,2569.0,0.749,26108.0,3.57
2021-09-20,AK,769334.0,1025415.0,413884.0,49.25,105.17,360262.0,56.58,140.17,1685.0,1707.0,2333.0,0.75,26297.0,3.59
2021-09-21,AK,769981.0,1025835.0,414037.0,49.31,105.25,360740.0,56.6,140.23,647.0,1666.0,2277.0,0.751,26330.0,3.6
2021-09-22,AK,772176.0,1027135.0,414509.0,49.52,105.55,362250.0,56.66,140.41,2195.0,1808.0,2471.0,0.752,26614.0,3.64
2021-09-23,AK,775149.0,1032665.0,415478.0,49.73,105.96,363764.0,56.79,141.16,2973.0,2011.0,2749.0,0.751,27203.0,3.72
2021-09-24,AK,775360.0,1034565.0,415602.0,49.74,105.99,363893.0,56.81,141.42,211.0,1712.0,2340.0,0.749,27181.0,3.72
2021-09-25,AK,775688.0,1043135.0,415735.0,49.77,106.03,364112.0,56.83,142.59,328.0,1493.0,2041.0,0.744,27180.0,3.72
2021-09-26,AK,775975.0,1044305.0,415883.0,49.8,106.07,364282.0,56.85,142.75,287.0,1189.0,1625.0,0.743,27168.0,3.71
2021-09-27,AK,786285.0,1044305.0,417709.0,50.36,107.48,368423.0,57.1,142.75,10310.0,2422.0,3311.0,0.753,31737.0,4.34
2021-09-28,AK,787670.0,1048375.0,417974.0,50.41,107.67,368741.0,57.14,143.31,1385.0,2527.0,3454.0,0.751,32585.0,4.45
2021-09-29,AK,790277.0,1055125.0,418566.0,50.51,108.03,369526.0,57.22,144.23,2607.0,2586.0,3535.0,0.749,33907.0,4.63
2021-09-30,AK,792368.0,1058945.0,419056.0,50.59,108.31,370114.0,57.28,144.75,2091.0,2460.0,3363.0,0.748,35011.0,4.79
2021-10-01,AK,794992.0,1062155.0,419730.0,50.7,108.67,370883.0,57.38,145.19,2624.0,2805.0,3834.0,0.748,36319.0,4.96
2021-10-02,AK,798038.0,1069475.0,420423.0,50.78,109.09,371493.0,57.47,146.19,3046.0,3193.0,4365.0,0.746,38189.0,5.22
2021-10-03,AK,798055.0,1075325.0,420472.0,50.78,109.09,371510.0,57.48,146.99,17.0,3154.0,4311.0,0.742,38145.0,5.21
2021-10-04,AK,803283.0,1075325.0,421324.0,50.91,109.81,372407.0,57.59,146.99,5228.0,2428.0,3319.0,0.747,41691.0,5.7
2021-10-05,AK,804032.0,1077805.0,421543.0,50.93,109.91,372563.0,57.62,147.33,749.0,2337.0,3195.0,0.746,42075.0,5.75
2021-10-06,AK,805975.0,1079085.0,421985.0,50.98,110.17,372950.0,57.68,147.51,1943.0,2243.0,3066.0,0.747,43253.0,5.91
2021-10-07,AK,807903.0,1083215.0,422424.0,51.04,110.44,373411.0,57.74,148.07,1928.0,2219.0,3033.0,0.746,44366.0,6.06
2021-10-08,AK,810238.0,1089275.0,423085.0,51.12,110.76,373950.0,57.83,148.9,2335.0,2178.0,2977.0,0.744,45580.0,6.23
2021-10-09,AK,812327.0,1093025.0,423561.0,51.17,111.04,374363.0,57.9,149.41,2089.0,2041.0,2790.0,0.743,46839.0,6.4
2021-10-13,AK,818386.0,1095895.0,424831.0,51.33,111.87,375482.0,58.07,149.81,1295.0,1773.0,2424.0,0.747,50695.0,6.93
2021-10-14,AK,820703.0,1097095.0,425519.0,51.41,112.19,376113.0,58.17,149.97,2317.0,1829.0,2500.0,0.748,51800.0,7.08
2021-10-15,AK,823566.0,1108945.0,426234.0,51.53,112.58,376935.0,58.26,151.59,2863.0,1904.0,2603.0,0.743,53251.0,7.28
2021-10-16,AK,827164.0,1110405.0,426807.0,51.65,113.07,377834.0,58.34,151.79,3598.0,2120.0,2898.0,0.745,55453.0,7.58
2021-10-17,AK,827193.0,1109985.0,426843.0,51.65,113.07,377858.0,58.35,151.73,29.0,1897.0,2593.0,0.745,55424.0,7.58
2021-10-18,AK,827197.0,1109985.0,426867.0,51.65,113.08,377866.0,58.35,151.73,4.0,1671.0,2284.0,0.745,55398.0,7.57
2021-10-19,AK,844953.0,1111295.0,428813.0,51.99,115.5,380362.0,58.62,151.91,17756.0,3980.0,5441.0,0.76,69064.0,9.44
2021-10-20,AK,845003.0,1120305.0,428865.0,52.0,115.51,380397.0,58.62,153.14,50.0,3802.0,5197.0,0.754,69034.0,9.44
2021-10-21,AK,847207.0,1125115.0,429352.0,52.05,115.81,380783.0,58.69,153.8,2204.0,3786.0,5175.0,0.753,70432.0,9.63
2021-10-22,AK,849541.0,1128425.0,430458.0,52.16,116.13,381595.0,58.84,154.25,2334.0,3711.0,5073.0,0.753,70978.0,9.7
2021-10-23,AK,852106.0,1131045.0,431007.0,52.25,116.48,382206.0,58.92,154.61,2565.0,3563.0,4871.0,0.753,72461.0,9.91
2021-10-24,AK,854656.0,1130625.0,431503.0,52.32,116.83,382736.0,58.99,154.55,2550.0,3923.0,5363.0,0.756,74049.0,10.12
2021-10-25,AK,856505.0,1130765.0,431835.0,52.36,117.08,383032.0,59.03,154.57,1849.0,4187.0,5724.0,0.757,75321.0,10.3
2021-10-26,AK,857746.0,1134615.0,432116.0,52.39,117.25,383246.0,59.07,155.1,1241.0,1828.0,2499.0,0.756,76088.0,10.4
2021-10-27,AK,860049.0,1135685.0,432619.0,52.45,117.57,383673.0,59.14,155.24,2303.0,2149.0,2938.0,0.757,77517.0,10.6
2021-10-28,AK,863531.0,1140925.0,433303.0,52.51,118.04,384105.0,59.23,155.96,3482.0,2332.0,3188.0,0.757,79963.0,10.93
2021-10-29,AK,867221.0,1153055.0,434005.0,52.57,118.55,384597.0,59.33,157.62,3690.0,2526.0,3453.0,0.752,82574.0,11.29
2021-10-30,AK,871548.0,1155265.0,434722.0,52.64,119.14,385083.0,59.43,157.92,4327.0,2777.0,3796.0,0.754,85774.0,11.73
2021-10-31,AK,871621.0,1155005.0,434826.0,52.65,119.15,385131.0,59.44,157.89,73.0,2424.0,3314.0,0.755,85709.0,11.72
2021-11-01,AK,877941.0,1155005.0,435696.0,52.73,120.01,385778.0,59.56,157.89,6320.0,3062.0,4186.0,0.76,90603.0,12.39
2021-11-02,AK,879394.0,1182405.0,436014.0,52.76,120.21,385953.0,59.6,161.63,1453.0,3093.0,4228.0,0.744,91591.0,12.52
2021-11-03,AK,879430.0,1198225.0,436091.0,52.76,120.22,385982.0,59.61,163.79,36.0,2769.0,3785.0,0.734,91528.0,12.51
2021-11-04,AK,879619.0,1205905.0,436276.0,52.77,120.24,386038.0,59.64,164.84,189.0,2298.0,3141.0,0.729,91485.0,12.51
2021-11-05,AK,887652.0,1213025.0,437494.0,52.91,121.34,387028.0,59.8,165.82,8033.0,2919.0,3990.0,0.732,97487.0,13.33
2021-11-06,AK,891150.0,1212765.0,438100.0,52.97,121.82,387463.0,59.89,165.78,3498.0,2800.0,3828.0,0.735,100048.0,13.68
2021-11-07,AK,891194.0,1213565.0,438180.0,52.97,121.82,387489.0,59.9,165.89,44.0,2796.0,3822.0,0.734,99991.0,13.67
2021-11-08,AK,897495.0,1213565.0,439232.0,53.06,122.68,388189.0,60.04,165.89,6301.0,2793.0,3818.0,0.74,104692.0,14.31
2021-11-09,AK,898205.0,1219685.0,439443.0,53.08,122.78,388302.0,60.07,166.73,710.0,2687.0,3673.0,0.736,105096.0,14.37
2021-11-10,AK,900255.0,1226085.0,439841.0,53.12,123.06,388583.0,60.12,167.6,2050.0,2975.0,4067.0,0.734,106535.0,14.56
2021-11-13,AK,912357.0,1240685.0,444240.0,53.29,124.72,389857.0,60.73,169.6,6113.0,3030.0,4142.0,0.735,113206.0,15.47
2021-11-14,AK,917452.0,1240245.0,446329.0,53.46,125.41,391118.0,61.01,169.54,5095.0,3751.0,5128.0,0.74,115089.0,15.73
2021-11-15,AK,920191.0,1240245.0,447338.0,53.5,125.79,391340.0,61.15,169.54,2739.0,3242.0,4432.0,0.742,116633.0,15.94
2021-11-16,AK,920191.0,1244055.0,447405.0,53.5,125.79,391356.0,61.16,170.06,0.0,3141.0,4294.0,0.74,116552.0,15.93
2021-11-17,AK,927753.0,1247855.0,449616.0,53.7,126.82,392838.0,61.46,170.58,7562.0,3928.0,5369.0,0.743,120721.0,16.5
2021-11-18,AK,930894.0,1253955.0,450794.0,53.75,127.25,393233.0,61.62,171.41,3141.0,3949.0,5398.0,0.742,122368.0,16.73
2021-11-19,AK,934076.0,1254495.0,451692.0,53.81,127.69,393678.0,61.74,171.49,3182.0,3976.0,5435.0,0.745,124248.0,16.98
2021-11-20,AK,937086.0,1261415.0,452720.0,53.87,128.1,394070.0,61.89,172.43,3010.0,3533.0,4830.0,0.743,125901.0,17.21
2021-11-21,AK,937235.0,1261275.0,452836.0,53.88,128.12,394148.0,61.9,172.41,149.0,2826.0,3863.0,0.743,125863.0,17.21
2021-11-22,AK,937325.0,1261275.0,452900.0,53.88,128.13,394157.0,61.91,172.41,90.0,2448.0,3346.0,0.743,125882.0,17.21
2021-11-23,AK,943975.0,1265915.0,454857.0,53.98,129.04,394909.0,62.18,173.05,6650.0,3398.0,4645.0,0.746,129914.0,17.76
2021-11-24,AK,946031.0,1269725.0,455580.0,54.02,129.32,395164.0,62.28,173.57,2056.0,2611.0,3569.0,0.745,131022.0,17.91
2021-11-30,AK,957508.0,1272385.0,459412.0,54.23,130.89,396688.0,62.8,173.93,8034.0,1933.0,2642.0,0.753,137339.0,18.77
2021-12-01,AK,959867.0,1275585.0,460421.0,54.28,131.21,397095.0,62.94,174.37,2359.0,1977.0,2702.0,0.752,138317.0,18.91
2021-12-02,AK,963790.0,1281415.0,461561.0,54.42,131.75,398122.0,63.09,175.17,3923.0,2439.0,3334.0,0.752,140156.0,19.16
2021-12-03,AK,967612.0,1291135.0,462617.0,54.55,132.27,399052.0,63.24,176.49,3822.0,2886.0,3945.0,0.749,142075.0,19.42
2021-12-04,AK,971750.0,1290675.0,463701.0,54.68,132.84,400002.0,63.39,176.43,4138.0,3379.0,4619.0,0.753,144248.0,19.72
2021-12-05,AK,971777.0,1289555.0,463778.0,54.68,132.84,400021.0,63.4,176.28,27.0,3285.0,4490.0,0.754,144185.0,19.71
2021-12-06,AK,979003.0,1289415.0,465240.0,54.99,133.83,402294.0,63.6,176.26,7226.0,4218.0,5766.0,0.759,147742.0,20.2
2021-12-07,AK,979906.0,1290115.0,465480.0,55.02,133.95,402529.0,63.63,176.35,903.0,3200.0,4374.0,0.76,148190.0,20.26
2021-12-08,AK,982461.0,1298855.0,466058.0,55.14,134.3,403344.0,63.71,177.55,2555.0,3228.0,4413.0,0.756,149395.0,20.42
2021-12-09,AK,985628.0,1300725.0,466770.0,55.25,134.73,404199.0,63.81,177.81,3167.0,3120.0,4265.0,0.758,151048.0,20.65
2021-12-10,AK,988502.0,1307165.0,467390.0,55.34,135.13,404816.0,63.89,178.69,2874.0,2984.0,4079.0,0.756,152741.0,20.88
2021-12-11,AK,990974.0,1308635.0,467984.0,55.41,135.46,405346.0,63.97,178.89,2472.0,2746.0,3754.0,0.757,154128.0,21.07
2021-12-12,AK,990985.0,1308215.0,468030.0,55.41,135.46,405352.0,63.98,178.83,11.0,2744.0,3751.0,0.758,154090.0,21.06
2021-12-13,AK,995545.0,1308075.0,468867.0,55.57,136.09,406483.0,64.09,178.81,4560.0,2363.0,3230.0,0.761,156732.0,21.42
2021-12-14,AK,996579.0,1310175.0,469106.0,55.59,136.23,406686.0,64.13,179.1,1034.0,2382.0,3256.0,0.761,157344.0,21.51
2021-12-15,AK,998574.0,1311475.0,469553.0,55.67,136.5,407250.0,64.19,179.27,1995.0,2302.0,3147.0,0.761,158349.0,21.65
2021-12-16,AK,1001669.0,1319215.0,470301.0,55.76,136.93,407929.0,64.29,180.33,3095.0,2292.0,3133.0,0.759,160061.0,21.88
2021-12-17,AK,1003930.0,1321285.0,470791.0,55.83,137.23,408396.0,64.36,180.62,2261.0,2204.0,3013.0,0.76,161406.0,22.06
2021-12-18,AK,1005798.0,1318885.0,471208.0,55.87,137.49,408713.0,64.41,180.29,1868.0,2118.0,2895.0,0.763,162572.0,22.22
2021-12-19,AK,1005798.0,1316305.0,471267.0,55.87,137.49,408720.0,64.42,179.93,0.0,2116.0,2893.0,0.764,162507.0,22.21
2021-12-20,AK,1005845.0,1316025.0,471322.0,55.87,137.5,408744.0,64.43,179.9,47.0,1471.0,2011.0,0.764,162477.0,22.21
2021-12-21,AK,1010674.0,1316925.0,472291.0,55.97,138.16,409450.0,64.56,180.02,4829.0,2014.0,2753.0,0.767,165685.0,22.65
2021-12-22,AK,1012780.0,1320295.0,472788.0,56.02,138.44,409806.0,64.63,180.48,2106.0,2029.0,2774.0,0.767,166960.0,22.82
2021-12-23,AK,1015137.0,1322225.0,473411.0,56.08,138.77,410287.0,64.71,180.74,2357.0,1924.0,2630.0,0.768,168239.0,23.0
2021-12-28,AK,1021090.0,1319025.0,474829.0,56.22,139.58,411273.0,64.91,180.31,5832.0,1488.0,2034.0,0.774,171858.0,23.49
2021-12-29,AK,1022703.0,1321025.0,475192.0,56.28,139.8,411677.0,64.96,180.58,1613.0,1418.0,1938.0,0.774,172732.0,23.61
2021-12-30,AK,1024695.0,1320615.0,475688.0,56.33,140.07,412110.0,65.03,180.52,1992.0,1365.0,1866.0,0.776,173822.0,23.76
2022-01-05,AK,1031775.0,1318725.0,477467.0,56.51,141.04,413413.0,65.27,180.27,1631.0,1296.0,1772.0,0.782,177955.0,24.33
2022-01-06,AK,1033747.0,1343785.0,477994.0,56.57,141.31,413827.0,65.34,183.69,1972.0,1293.0,1767.0,0.769,179024.0,24.47
2022-01-07,AK,1035725.0,1343785.0,478534.0,56.62,141.58,414195.0,65.41,183.69,1978.0,1420.0,1941.0,0.771,180127.0,24.62
2022-01-08,AK,1037769.0,1352405.0,479004.0,56.67,141.86,414557.0,65.48,184.87,2044.0,1556.0,2127.0,0.767,181367.0,24.79
2022-01-09,AK,1037875.0,1352405.0,479111.0,56.68,141.87,414614.0,65.49,184.87,106.0,1416.0,1936.0,0.767,181314.0,24.79
2022-01-10,AK,1037878.0,1352405.0,479144.0,56.68,141.87,414621.0,65.5,184.87,3.0,1261.0,1724.0,0.767,181277.0,24.78
2022-01-11,AK,1042208.0,1354905.0,479980.0,56.78,142.47,415335.0,65.61,185.21,4330.0,1723.0,2355.0,0.769,184115.0,25.17
2022-01-12,AK,1043804.0,1357405.0,480353.0,56.82,142.68,415674.0,65.66,185.55,1596.0,1718.0,2348.0,0.769,185044.0,25.29
2022-01-13,AK,1045775.0,1360505.0,481140.0,56.89,142.95,416173.0,65.77,185.98,1971.0,1718.0,2348.0,0.769,185783.0,25.4
2022-01-14,AK,1046079.0,1362405.0,481333.0,56.91,143.0,416321.0,65.8,186.24,304.0,1479.0,2022.0,0.768,185760.0,25.39
2022-01-15,AK,1049726.0,1363605.0,482103.0,56.99,143.49,416919.0,65.9,186.4,3647.0,1708.0,2335.0,0.77,188082.0,25.71
2022-01-19,AK,1054116.0,1366305.0,493176.0,58.0,144.09,424327.0,67.42,186.77,784.0,1473.0,2014.0,0.772,175421.0,23.98
2022-01-20,AK,1055678.0,1371105.0,493476.0,58.04,144.31,424625.0,67.46,187.43,1562.0,1415.0,1934.0,0.77,176410.0,24.11
2022-01-21,AK,1057386.0,1375005.0,493878.0,58.1,144.54,425012.0,67.51,187.96,1708.0,1615.0,2208.0,0.769,177353.0,24.24
2022-01-22,AK,1059021.0,1376605.0,494242.0,58.13,144.76,425270.0,67.56,188.18,1635.0,1328.0,1815.0,0.769,178387.0,24.38
2022-01-23,AK,1059073.0,1376605.0,494301.0,58.14,144.77,425292.0,67.57,188.18,52.0,1164.0,1591.0,0.769,178360.0,24.38
2022-01-24,AK,1061871.0,1376605.0,494864.0,58.18,145.15,425640.0,67.65,188.18,2798.0,1392.0,1903.0,0.771,180266.0,24.64
2022-01-25,AK,1062252.0,1377705.0,495018.0,58.19,145.21,425713.0,67.67,188.33,381.0,1274.0,1742.0,0.771,180427.0,24.66
2022-01-26,AK,1063144.0,1384505.0,495263.0,58.22,145.33,425905.0,67.7,189.26,892.0,1290.0,1763.0,0.768,180895.0,24.73
2022-01-27,AK,1064346.0,1387505.0,495520.0,58.26,145.49,426170.0,67.74,189.67,1202.0,1238.0,1692.0,0.767,181600.0,24.82
2022-01-28,AK,1065580.0,1391105.0,495790.0,58.29,145.66,426402.0,67.77,190.16,1234.0,1171.0,1601.0,0.766,182348.0,24.93
2022-02-04,AK,1066697.0,1402005.0,497274.0,59.76,145.81,437138.0,67.98,191.65,1033.0,160.0,219.0,0.761,173077.0,23.66
2022-02-05,AK,1067650.0,1402705.0,497541.0,59.78,145.94,437339.0,68.01,191.75,953.0,294.0,402.0,0.761,173571.0,23.73
2022-02-06,AK,1067695.0,1402705.0,497656.0,59.79,145.95,437377.0,68.03,191.75,45.0,298.0,407.0,0.761,173467.0,23.71
2022-02-07,AK,1069334.0,1402705.0,498030.0,59.84,146.17,437742.0,68.08,191.75,1639.0,530.0,724.0,0.762,174387.0,23.84
2022-02-08,AK,1069547.0,1403705.0,498115.0,59.84,146.2,437792.0,68.09,191.88,213.0,559.0,764.0,0.762,174467.0,23.85
2022-02-09,AK,1069654.0,1406105.0,498187.0,59.85,146.22,437839.0,68.1,192.21,107.0,572.0,782.0,0.761,174464.0,23.85
2022-02-10,AK,1069743.0,1409405.0,498244.0,59.86,146.23,437871.0,68.11,192.66,89.0,583.0,797.0,0.759,174472.0,23.85
2022-02-11,AK,1072426.0,1410905.0,498884.0,59.94,146.6,438482.0,68.2,192.87,2683.0,818.0,1118.0,0.76,175935.0,24.05
2022-02-12,AK,1073457.0,1412105.0,499154.0,59.98,146.74,438745.0,68.23,193.03,1031.0,830.0,1135.0,0.76,176451.0,24.12
2022-02-13,AK,1073480.0,1412105.0,499186.0,59.98,146.74,438751.0,68.24,193.03,23.0,826.0,1129.0,0.76,176438.0,24.12
2022-02-14,AK,1073480.0,1412105.0,499205.0,59.98,146.74,438753.0,68.24,193.03,0.0,592.0,809.0,0.76,176419.0,24.12
2022-02-15,AK,1074888.0,1414005.0,499502.0,60.02,146.93,439076.0,68.28,193.29,1408.0,763.0,1043.0,0.76,177232.0,24.23
2022-02-16,AK,1074946.0,1415905.0,499525.0,60.02,146.94,439086.0,68.28,193.55,58.0,756.0,1033.0,0.759,177256.0,24.23
