countyFIPS,State,2020_total,2021_total,2022_total
50005,VT,72,3334,10513
50007,VT,10604,38804,64464
50009,VT,0,582,1184
50011,VT,1976,14910,24525
50013,VT,0,591,1967
50015,VT,269,1468,6427
50017,VT,17,1328,4916
50019,VT,123,4446,13725
50021,VT,506,7513,27131
50023,VT,507,6361,19812
50025,VT,845,6152,14217
50027,VT,571,6285,20477
0,VA,0,0,0
51001,VA,4177,18727,38947
51003,VA,4212,29671,61114
51005,VA,1239,19719,36366
51007,VA,869,11430,21183
51009,VA,656,14387,33187
51011,VA,583,9263,19428
51013,VA,33888,91297,119258
51015,VA,1586,31265,76690
51017,VA,0,3922,7201
51019,VA,2626,39329,87692
51021,VA,556,4163,8348
51023,VA,2129,13906,36411
51025,VA,798,8645,17124
51027,VA,947,17245,43808
51029,VA,1693,11206,20497
51031,VA,1271,35158,77642
51033,VA,1178,13728,30681
51035,VA,4225,28254,53534
51036,VA,1055,5796,10323
51037,VA,268,7316,16149
51041,VA,20845,156950,280274
51043,VA,228,7358,16976
51045,VA,38,2183,7141
51047,VA,3326,23803,54434
51049,VA,308,3921,9539
51051,VA,216,7017,18967
51053,VA,1738,15690,33385
51057,VA,295,4077,12347
51059,VA,129118,388599,539666
51061,VA,3944,24550,52679
51063,VA,1672,8462,17267
51065,VA,2044,7245,16559
51067,VA,1232,28806,70558
51069,VA,2631,38501,90202
51071,VA,46,7938,17810
51073,VA,582,18965,38019
51075,VA,1658,8227,19124
51077,VA,2456,14010,29687
51079,VA,616,8004,22082
51081,VA,2778,8964,14539
51083,VA,1621,29894,58931
51085,VA,9054,58513,105777
51087,VA,49090,219301,344161
51089,VA,4636,46439,98204
51091,VA,0,530,2280
51093,VA,3686,24889,42186
51095,VA,4867,26673,44849
51097,VA,289,2584,4399
51099,VA,1184,6984,15238
51101,VA,542,5479,15551
51103,VA,97,5930,12000
51105,VA,1488,17777,34139
51107,VA,26876,97844,141645
51109,VA,1016,12315,30217
51111,VA,388,5120,13655
51113,VA,525,5689,14673
51115,VA,70,5164,9800
51117,VA,7450,24778,45451
51119,VA,1222,8174,17207
51121,VA,1723,32876,56467
51125,VA,268,4797,12636
51127,VA,545,6416,12840
51131,VA,6614,13761,23722
51133,VA,1062,8179,15873
51135,VA,3045,18423,33399
51137,VA,1002,14791,33127
51139,VA,6365,22321,43716
51141,VA,3324,16459,34223
51143,VA,2384,31659,73939
51145,VA,885,6400,21464
51147,VA,2355,13447,26577
51149,VA,827,11119,27543
51153,VA,43565,177434,271727
51155,VA,1455,24672,50187
51157,VA,333,1080,3812
51159,VA,990,4559,9077
51161,VA,3111,51754,101647
51163,VA,302,17026,29849
51165,VA,4829,42435,85274
51167,VA,1079,15674,41157
51169,VA,1614,22317,40893
51171,VA,11068,49255,83614
51173,VA,3362,35500,63421
51175,VA,4805,20932,33651
51177,VA,9100,45017,107224
51179,VA,3120,29718,63184
51181,VA,694,3230,7095
51183,VA,2056,8170,15002
51185,VA,613,27492,64260
51187,VA,2824,23092,56478
51191,VA,3764,42028,79482
51193,VA,848,9666,18940
51195,VA,3160,38353,72066
51197,VA,1201,28913,54336
51199,VA,1477,20194,40225
51510,VA,15401,49147,70548
51520,VA,764,13337,30046
51530,VA,200,7550,15706
51540,VA,4503,19713,28090
51550,VA,12169,104620,181562
51570,VA,5213,20887,35811
51580,VA,108,4678,9816
51590,VA,5435,52029,100099
51595,VA,4493,14984,19655
51600,VA,1741,7323,16010
51610,VA,1395,3266,6225
51620,VA,1954,12107,18995
51630,VA,824,8290,14318
51640,VA,5188,19323,28395
51650,VA,4441,64017,119761
51660,VA,7613,33844,57543
51670,VA,1228,25183,42754
51678,VA,201,11018,13654
51680,VA,3323,54142,99936
51683,VA,5100,16815,25905
51685,VA,1636,4147,9336
51690,VA,2754,26968,43757
51700,VA,7678,82994,146852
51710,VA,12318,96302,173077
51720,VA,10,3068,7804
51730,VA,4577,30237,50408
51735,VA,243,6079,10759
51740,VA,10111,70093,120192
51750,VA,301,8342,18293
51760,VA,12766,97696,184233
51770,VA,7126,71352,135619
51775,VA,1862,18446,36299
51790,VA,888,25580,42531
51800,VA,14174,69289,111022
51810,VA,17228,150547,302816
51820,VA,721,13746,25023
51830,VA,1580,4518,7748
51840,VA,892,16167,29512
0,WA,556,1304,2179
53001,WA,1537,9102,14406
53003,WA,1247,12561,25141
53005,WA,27973,95649,175602
53007,WA,3363,28387,61573
53009,WA,269,9517,55149
53011,WA,15544,120855,307594
53013,WA,246,2148,5598
53015,WA,1361,46587,129475
53017,WA,1715,10115,26468
53019,WA,59,3109,10384
53021,WA,12597,47425,78017
53023,WA,13,2021,2555
53025,WA,4438,36021,79514
53027,WA,1568,30299,75522
53029,WA,3208,12425,30856
53031,WA,37,2645,10620
53033,WA,186969,603169,1050207
53035,WA,3123,50892,129187
53037,WA,3438,14307,26572
53039,WA,799,4883,17874
53041,WA,1881,32974,94014
53043,WA,277,4489,10308
53045,WA,1176,15609,53176
53047,WA,1793,18859,46005
53049,WA,520,6458,22257
53051,WA,147,4289,13283
53053,WA,42554,253133,516613
53055,WA,0,0,723
53057,WA,5413,30427,77213
53059,WA,164,971,4760
53061,WA,53741,227596,431982
53063,WA,32943,267404,520487
53065,WA,847,16831,53773
53067,WA,4636,50825,154479
53069,WA,0,817,2714
53071,WA,1944,27626,53975
53073,WA,11141,41225,110856
53075,WA,1584,19948,33738
53077,WA,53103,175617,288776
0,WV,2,41,0
54001,WV,493,11915,26698
54003,WV,3823,49797,109166
54005,WV,943,14560,29675
54007,WV,4,2935,16193
54009,WV,841,22484,37782
54011,WV,4531,71884,139817
54013,WV,0,694,5070
54015,WV,396,4299,15923
54017,WV,161,2586,6492
54019,WV,3549,32954,73476
54021,WV,32,2928,7250
54023,WV,1201,10607,20678
54025,WV,1086,25699,58136
54027,WV,434,13469,26067
54029,WV,594,34551,51932
54031,WV,194,9018,17854
54033,WV,1937,35883,92895
54035,WV,5363,23788,49222
54037,WV,1612,21797,48585
54039,WV,16370,136916,270094
54041,WV,469,10444,31758
54043,WV,402,10023,29628
54045,WV,6051,37260,67851
54047,WV,118,10785,27129
54049,WV,961,23102,65725
54051,WV,1689,31237,57011
54053,WV,858,15411,34759
54055,WV,4621,48474,96529
54057,WV,2149,34205,57788
54059,WV,1825,18213,44662
54061,WV,1537,35600,71538
54063,WV,1064,6818,16380
54065,WV,134,9508,25219
54067,WV,591,10323,35576
54069,WV,1953,31948,63249
54071,WV,213,3700,7563
54073,WV,444,6455,13262
54075,WV,101,4783,11201
54077,WV,1248,20816,49299
54079,WV,2508,36098,67455
54081,WV,1566,39347,128245
54083,WV,200,8607,31957
54085,WV,210,4741,11189
54087,WV,403,4386,14188
54089,WV,552,8998,19886
54091,WV,1039,10010,26451
54093,WV,18,5095,13469
54095,WV,54,4596,11437
54097,WV,274,14834,34497
54099,WV,2724,18221,45836
54101,WV,0,3731,12207
54103,WV,795,12782,31142
54105,WV,55,2208,8823
54107,WV,2052,65964,126105
54109,WV,939,16238,42185
0,WI,0,0,0
55001,WI,1050,8606,22273
55003,WI,763,5923,13768
55005,WI,3166,31609,52419
55007,WI,935,7947,14941
55009,WI,22683,113240,200217
55011,WI,672,2665,4362
55013,WI,1235,10329,15798
55015,WI,2520,20796,44120
55017,WI,3710,37675,68833
55019,WI,3970,25442,44547
55021,WI,2124,27198,48021
55023,WI,471,7024,10676
55025,WI,17131,124117,194719
55027,WI,8584,75184,122934
55029,WI,1747,13398,26159
55031,WI,1448,23725,29101
55033,WI,817,13527,27297
55035,WI,4804,46208,70009
55037,WI,802,4711,6014
55039,WI,6245,53773,100328
55041,WI,1929,10516,18674
55043,WI,7101,36352,54286
55045,WI,730,9839,20122
55047,WI,673,9925,23276
55049,WI,489,5373,10571
55051,WI,1209,15043,17343
55053,WI,805,10869,15711
55055,WI,5398,51008,87806
55057,WI,886,11981,24963
55059,WI,20766,126043,232867
55061,WI,1722,14260,21635
55063,WI,3630,35940,67652
55065,WI,279,3746,9654
55067,WI,2476,18966,33320
55069,WI,3020,36533,54051
55071,WI,3703,35457,69420
55073,WI,11157,89956,181956
55075,WI,4123,27930,46694
55077,WI,1296,10799,21897
55078,WI,494,4015,5220
55079,WI,143088,534655,830932
55081,WI,1922,18541,34482
55083,WI,3596,27021,43510
55085,WI,2641,29480,50440
55087,WI,12502,92034,147319
55089,WI,6927,40151,66507
55091,WI,161,2875,6589
55093,WI,1989,16400,26791
55095,WI,1388,24794,44288
55097,WI,3249,29646,58427
55099,WI,274,3239,12013
55101,WI,26900,149748,251182
55103,WI,1562,7292,17742
55105,WI,11406,78350,143823
55107,WI,804,9360,20487
55109,WI,2537,27082,54492
55111,WI,2405,21976,48777
55113,WI,684,10496,22381
55115,WI,4378,31716,54741
55117,WI,7557,62945,116292
55119,WI,1732,15137,26269
55121,WI,1839,17694,23799
55123,WI,1143,17517,36616
55125,WI,1316,17058,33557
55127,WI,9319,62643,103247
55129,WI,489,8995,16795
55131,WI,10210,74795,122388
55133,WI,32808,241468,400656
55135,WI,10416,62549,92084
55137,WI,1285,15323,31524
55139,WI,12978,86876,140505
55141,WI,2870,41450,85530
0,WY,6,39,2
56001,WY,547,7252,18106
56003,WY,900,13782,22675
56005,WY,1000,26297,53896
56007,WY,729,10254,19191
56009,WY,418,8417,19882
56011,WY,267,5024,10301
56013,WY,4206,35553,69880
56015,WY,709,10216,20757
56017,WY,31,1712,6130
56019,WY,458,4289,7170
56021,WY,2255,50531,106332
56023,WY,511,5465,11273
56025,WY,3265,54857,100510
56027,WY,29,1230,3529
56029,WY,452,16215,52202
56031,WY,474,5872,14987
56033,WY,886,12885,28558
56035,WY,231,3886,9862
56037,WY,764,19009,46074
56039,WY,318,3796,5764
56041,WY,456,6132,14372
56043,WY,1391,10164,16299
56045,WY,70,2485,7024
